id,kind,token,source_file,line,risk,status
TOK-00188,semantic-token,border-brand-500,apps/frontend/src/app/(dashboard)/finance/page.tsx,118,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00189,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,118,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00190,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,118,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00191,semantic-token,border-border,apps/frontend/src/app/(dashboard)/finance/page.tsx,126,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00192,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/finance/page.tsx,126,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00193,semantic-token,bg-brand-500/10,apps/frontend/src/app/(dashboard)/finance/page.tsx,127,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00194,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/finance/page.tsx,127,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00195,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,130,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00196,semantic-token,border-border,apps/frontend/src/app/(dashboard)/finance/page.tsx,140,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00197,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/finance/page.tsx,142,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00198,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,143,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00199,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/finance/page.tsx,152,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00200,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,153,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00201,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,155,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00202,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,165,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00203,semantic-token,border-border,apps/frontend/src/app/(dashboard)/finance/page.tsx,181,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00204,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/finance/page.tsx,181,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00205,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,184,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00206,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/finance/page.tsx,186,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00207,semantic-token,bg-brand-500,apps/frontend/src/app/(dashboard)/finance/page.tsx,187,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00208,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,190,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00209,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,198,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00210,semantic-token,border-border,apps/frontend/src/app/(dashboard)/finance/page.tsx,209,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00211,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/finance/page.tsx,209,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00212,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,212,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00213,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/finance/page.tsx,214,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00214,semantic-token,bg-brand-500,apps/frontend/src/app/(dashboard)/finance/page.tsx,215,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00215,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,218,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00216,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,226,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00217,semantic-token,border-border,apps/frontend/src/app/(dashboard)/finance/page.tsx,238,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00218,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/finance/page.tsx,238,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00219,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,240,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00220,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,242,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00221,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/finance/page.tsx,249,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00222,static-color,text-white,apps/frontend/src/app/(dashboard)/insurance/page.tsx,141,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00223,static-color,bg-amber-500/10,apps/frontend/src/app/(dashboard)/insurance/page.tsx,267,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00224,static-color,border-amber-500/20,apps/frontend/src/app/(dashboard)/insurance/page.tsx,267,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00225,static-color,text-amber-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,268,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00226,static-color,text-white,apps/frontend/src/app/(dashboard)/insurance/page.tsx,317,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00227,static-color,bg-black/50,apps/frontend/src/app/(dashboard)/insurance/page.tsx,350,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00228,static-color,text-white,apps/frontend/src/app/(dashboard)/insurance/page.tsx,418,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00229,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,120,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00230,semantic-token,bg-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,141,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00231,semantic-token,bg-brand-600,apps/frontend/src/app/(dashboard)/insurance/page.tsx,141,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00232,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,148,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00233,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,148,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00234,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,149,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00235,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,152,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00236,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,152,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00237,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,153,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00238,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,154,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00239,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,156,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00240,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,156,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00241,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,157,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00242,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,164,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00243,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,170,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00244,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,170,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00245,semantic-token,border-brand-500/50,apps/frontend/src/app/(dashboard)/insurance/page.tsx,170,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00246,semantic-token,bg-brand-500/10,apps/frontend/src/app/(dashboard)/insurance/page.tsx,173,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00247,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,173,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00248,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,178,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00249,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,185,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00250,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,190,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00251,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,202,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00252,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,206,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00253,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,235,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00254,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,235,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00255,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,238,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00256,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,238,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00257,semantic-token,bg-brand-500/10,apps/frontend/src/app/(dashboard)/insurance/page.tsx,240,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00258,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,240,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00259,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,245,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00260,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,248,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00261,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/insurance/page.tsx,248,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00262,semantic-token,bg-danger/10,apps/frontend/src/app/(dashboard)/insurance/page.tsx,248,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00263,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,258,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00264,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,259,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00265,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,260,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00266,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,263,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00267,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,271,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00268,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,290,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00269,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,297,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00270,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,297,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00271,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,301,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00272,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,302,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00273,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,304,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00274,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,308,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00275,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,314,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00276,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,314,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00277,semantic-token,ring-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,314,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00278,semantic-token,bg-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,317,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00279,semantic-token,bg-brand-600,apps/frontend/src/app/(dashboard)/insurance/page.tsx,317,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00280,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,328,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00281,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,330,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00282,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,351,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00283,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,351,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00284,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,355,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00285,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,355,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00286,semantic-token,ring-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,355,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00287,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,359,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00288,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,359,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00289,semantic-token,ring-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,359,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00290,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,363,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00291,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,363,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00292,semantic-token,ring-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,363,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00293,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,371,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00294,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,371,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00295,semantic-token,ring-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,371,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00296,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,375,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00297,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,375,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00298,semantic-token,ring-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,375,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00299,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,377,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00300,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,377,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00301,semantic-token,ring-brand-500,apps/frontend/src/app/(dashboard)/insurance/page.tsx,377,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00302,semantic-token,border-border,apps/frontend/src/app/(dashboard)/insurance/page.tsx,382,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00303,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/insurance/page.tsx,382,Preferred semantic design-system token,CODE_CONFIRMED
